countryId,countryName,scopeId,scopeName,groupLabel,itemLabel,areaId,areaName,areaDisplayName,areaGeojsonUrl,areaDataset,areaWhereField,areaBoundaryCode,divisionId,divisionName,divisionDisplayName,divisionGeojsonUrl,divisionDataset,divisionWhereField,divisionBoundaryCode,directoryPath,memberName,memberParty,memberParliament,memberChamber,memberEmail,memberPhone,electorateOfficeAddress,website,notes
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,vic,Victoria,Victoria,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%272%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,2,mill-park-north-eastern-metropolitan,Mill Park (North-Eastern Metropolitan),Mill Park (North-Eastern Metropolitan),https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2725002%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,25002,/australia/state/vic/mill-park-north-eastern-metropolitan,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,vic,Victoria,Victoria,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%272%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,2,monbulk-eastern-victoria,Monbulk (Eastern Victoria),Monbulk (Eastern Victoria),https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2725101%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,25101,/australia/state/vic/monbulk-eastern-victoria,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,vic,Victoria,Victoria,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%272%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,2,mordialloc-south-eastern-metropolitan,Mordialloc (South-Eastern Metropolitan),Mordialloc (South-Eastern Metropolitan),https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2725205%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,25205,/australia/state/vic/mordialloc-south-eastern-metropolitan,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,vic,Victoria,Victoria,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%272%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,2,mornington-eastern-victoria,Mornington (Eastern Victoria),Mornington (Eastern Victoria),https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2725301%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,25301,/australia/state/vic/mornington-eastern-victoria,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,vic,Victoria,Victoria,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%272%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,2,morwell-eastern-victoria,Morwell (Eastern Victoria),Morwell (Eastern Victoria),https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2725401%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,25401,/australia/state/vic/morwell-eastern-victoria,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,vic,Victoria,Victoria,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%272%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,2,mulgrave-south-eastern-metropolitan,Mulgrave (South-Eastern Metropolitan),Mulgrave (South-Eastern Metropolitan),https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2725505%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,25505,/australia/state/vic/mulgrave-south-eastern-metropolitan,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,vic,Victoria,Victoria,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%272%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,2,murray-plains-northern-victoria,Murray Plains (Northern Victoria),Murray Plains (Northern Victoria),https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2725604%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,25604,/australia/state/vic/murray-plains-northern-victoria,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,vic,Victoria,Victoria,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%272%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,2,narracan-eastern-victoria,Narracan (Eastern Victoria),Narracan (Eastern Victoria),https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2725701%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,25701,/australia/state/vic/narracan-eastern-victoria,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,vic,Victoria,Victoria,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%272%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,2,narre-warren-north-south-eastern-metropolitan,Narre Warren North (South-Eastern Metropolitan),Narre Warren North (South-Eastern Metropolitan),https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2725805%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,25805,/australia/state/vic/narre-warren-north-south-eastern-metropolitan,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,vic,Victoria,Victoria,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%272%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,2,narre-warren-south-south-eastern-metropolitan,Narre Warren South (South-Eastern Metropolitan),Narre Warren South (South-Eastern Metropolitan),https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2725905%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,25905,/australia/state/vic/narre-warren-south-south-eastern-metropolitan,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,vic,Victoria,Victoria,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%272%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,2,nepean-eastern-victoria,Nepean (Eastern Victoria),Nepean (Eastern Victoria),https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2726001%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,26001,/australia/state/vic/nepean-eastern-victoria,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,vic,Victoria,Victoria,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%272%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,2,niddrie-western-metropolitan,Niddrie (Western Metropolitan),Niddrie (Western Metropolitan),https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2726107%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,26107,/australia/state/vic/niddrie-western-metropolitan,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,vic,Victoria,Victoria,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%272%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,2,northcote-northern-metropolitan,Northcote (Northern Metropolitan),Northcote (Northern Metropolitan),https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2726203%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,26203,/australia/state/vic/northcote-northern-metropolitan,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,vic,Victoria,Victoria,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%272%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,2,oakleigh-southern-metropolitan,Oakleigh (Southern Metropolitan),Oakleigh (Southern Metropolitan),https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2726306%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,26306,/australia/state/vic/oakleigh-southern-metropolitan,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,vic,Victoria,Victoria,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%272%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,2,ovens-valley-northern-victoria,Ovens Valley (Northern Victoria),Ovens Valley (Northern Victoria),https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2726404%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,26404,/australia/state/vic/ovens-valley-northern-victoria,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,vic,Victoria,Victoria,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%272%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,2,pakenham-eastern-victoria,Pakenham (Eastern Victoria),Pakenham (Eastern Victoria),https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2726501%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,26501,/australia/state/vic/pakenham-eastern-victoria,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,vic,Victoria,Victoria,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%272%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,2,pascoe-vale-northern-metropolitan,Pascoe Vale (Northern Metropolitan),Pascoe Vale (Northern Metropolitan),https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2726603%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,26603,/australia/state/vic/pascoe-vale-northern-metropolitan,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,vic,Victoria,Victoria,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%272%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,2,point-cook-western-metropolitan,Point Cook (Western Metropolitan),Point Cook (Western Metropolitan),https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2726707%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,26707,/australia/state/vic/point-cook-western-metropolitan,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,vic,Victoria,Victoria,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%272%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,2,polwarth-western-victoria,Polwarth (Western Victoria),Polwarth (Western Victoria),https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2726808%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,26808,/australia/state/vic/polwarth-western-victoria,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,vic,Victoria,Victoria,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%272%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,2,prahran-southern-metropolitan,Prahran (Southern Metropolitan),Prahran (Southern Metropolitan),https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2726906%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,26906,/australia/state/vic/prahran-southern-metropolitan,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,vic,Victoria,Victoria,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%272%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,2,preston-northern-metropolitan,Preston (Northern Metropolitan),Preston (Northern Metropolitan),https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2727003%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,27003,/australia/state/vic/preston-northern-metropolitan,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,vic,Victoria,Victoria,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%272%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,2,richmond-northern-metropolitan,Richmond (Northern Metropolitan),Richmond (Northern Metropolitan),https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2727103%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,27103,/australia/state/vic/richmond-northern-metropolitan,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,vic,Victoria,Victoria,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%272%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,2,ringwood-north-eastern-metropolitan,Ringwood (North-Eastern Metropolitan),Ringwood (North-Eastern Metropolitan),https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2727202%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,27202,/australia/state/vic/ringwood-north-eastern-metropolitan,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,vic,Victoria,Victoria,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%272%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,2,ripon-western-victoria,Ripon (Western Victoria),Ripon (Western Victoria),https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2727308%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,27308,/australia/state/vic/ripon-western-victoria,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,vic,Victoria,Victoria,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%272%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,2,rowville-south-eastern-metropolitan,Rowville (South-Eastern Metropolitan),Rowville (South-Eastern Metropolitan),https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2727405%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,27405,/australia/state/vic/rowville-south-eastern-metropolitan,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,vic,Victoria,Victoria,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%272%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,2,sandringham-southern-metropolitan,Sandringham (Southern Metropolitan),Sandringham (Southern Metropolitan),https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2727506%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,27506,/australia/state/vic/sandringham-southern-metropolitan,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,vic,Victoria,Victoria,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%272%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,2,shepparton-northern-victoria,Shepparton (Northern Victoria),Shepparton (Northern Victoria),https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2727604%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,27604,/australia/state/vic/shepparton-northern-victoria,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,vic,Victoria,Victoria,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%272%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,2,south-west-coast-western-victoria,South-West Coast (Western Victoria),South-West Coast (Western Victoria),https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2727808%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,27808,/australia/state/vic/south-west-coast-western-victoria,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,vic,Victoria,Victoria,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%272%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,2,south-barwon-western-victoria,South Barwon (Western Victoria),South Barwon (Western Victoria),https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2727708%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,27708,/australia/state/vic/south-barwon-western-victoria,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,vic,Victoria,Victoria,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%272%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,2,st-albans-western-metropolitan,St Albans (Western Metropolitan),St Albans (Western Metropolitan),https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2727907%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,27907,/australia/state/vic/st-albans-western-metropolitan,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,vic,Victoria,Victoria,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%272%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,2,sunbury-western-metropolitan,Sunbury (Western Metropolitan),Sunbury (Western Metropolitan),https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2728007%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,28007,/australia/state/vic/sunbury-western-metropolitan,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,vic,Victoria,Victoria,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%272%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,2,sydenham-western-metropolitan,Sydenham (Western Metropolitan),Sydenham (Western Metropolitan),https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2728107%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,28107,/australia/state/vic/sydenham-western-metropolitan,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,vic,Victoria,Victoria,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%272%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,2,tarneit-western-metropolitan,Tarneit (Western Metropolitan),Tarneit (Western Metropolitan),https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2728207%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,28207,/australia/state/vic/tarneit-western-metropolitan,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,vic,Victoria,Victoria,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%272%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,2,thomastown-northern-metropolitan,Thomastown (Northern Metropolitan),Thomastown (Northern Metropolitan),https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2728303%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,28303,/australia/state/vic/thomastown-northern-metropolitan,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,vic,Victoria,Victoria,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%272%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,2,warrandyte-north-eastern-metropolitan,Warrandyte (North-Eastern Metropolitan),Warrandyte (North-Eastern Metropolitan),https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2728402%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,28402,/australia/state/vic/warrandyte-north-eastern-metropolitan,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,vic,Victoria,Victoria,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%272%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,2,wendouree-western-victoria,Wendouree (Western Victoria),Wendouree (Western Victoria),https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2728508%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,28508,/australia/state/vic/wendouree-western-victoria,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,vic,Victoria,Victoria,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%272%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,2,werribee-western-metropolitan,Werribee (Western Metropolitan),Werribee (Western Metropolitan),https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2728607%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,28607,/australia/state/vic/werribee-western-metropolitan,,,State / Territory Parliament,,,,,,
